filename,label,feature_1646,feature_3311,feature_823,feature_2622,feature_2571,feature_1790,feature_3254,feature_1044,feature_1618,feature_988,feature_527,feature_654,feature_1074,feature_1275,feature_110,feature_1627,feature_3206,feature_2105,feature_1837,feature_2019,feature_1544,feature_1613,feature_1629,feature_616,feature_1574,feature_3248,feature_1715,feature_1639,feature_792,feature_2758,feature_1538,feature_1572,feature_632,feature_1464,feature_1898,feature_1029,feature_1471,feature_720,feature_257,feature_1682,feature_1683,feature_1638,feature_1674,feature_1175,feature_3788,feature_244,feature_1232,feature_3806,feature_1995,feature_1577,feature_613,feature_2099,feature_3750,feature_3801,feature_2644,feature_1375,feature_2133,feature_666,feature_750,feature_317,feature_1615
34,4,-0.24470566,-0.17229529,-0.1091882,-0.608076,0.029241513,0.06780004,0.09358847,-0.08129198,0.03517642,0.3403925,0.16764964,-0.10577091,0.06324419,-0.025376106,0.22885063,-0.003255933,-0.050028455,-0.051283628,0.03128106,-0.40615994,-0.10047652,0.14190751,-0.07248345,0.16191573,-0.1428131,0.06280536,-0.054709706,0.22258714,0.6325862,-0.04300069,0.058469843,0.15337549,-0.027510237,-0.09224583,0.30645657,0.46344846,0.037500404,0.078396104,0.42189604,0.090806335,-0.002014783,0.043823812,0.03226884,0.02948643,-0.13191628,0.1051974,0.12822022,0.005825791,0.028987437,0.046032734,-0.002740423,-0.04467246,-0.020935336,-0.025445845,0.024005683,-0.29960224,0.10967473,0.20836295,0.17151415,0.0644905,0.031729653
35,2,-0.020731527,0.10194262,-0.24227843,-0.83317405,0.025445845,0.048816267,-0.018341845,-0.16431363,0.089153916,0.33758208,-0.03730919,-0.3710897,0.054802757,0.14914884,0.13289496,-0.011037533,0.028908692,-0.14935689,0.13243599,-0.23455936,0.114110745,0.1873493,0.013414653,0.045580342,-0.10116933,-0.06863208,-0.10152035,0.04698044,0.40816292,-0.12098323,0.080152534,0.067467466,-0.16426685,0.056606986,0.39108607,0.25085256,0.004132099,0.019036338,0.30317914,0.058559973,0.00463087,0.08671665,0.00932044,-0.14455797,0.077817686,-0.022512939,0.07389931,0.03989979,0.2172525,-0.01572437,-0.016120141,-0.007991877,-0.03115837,0.021508928,0.02895256,-0.0924917,0.14931458,0.25649244,0.105192184,0.13914883,-0.00802532
36,4,0.15673618,0.46293283,-0.27089134,-0.4825205,-0.022655873,0.12214869,0.040073488,-0.2133235,-0.014793695,0.33381763,-0.05194224,-0.21649389,0.08949472,-0.066641554,0.21145698,0.007717236,0.15734613,0.36174253,-0.24871205,0.12042697,-0.043164566,0.039877992,-0.16357371,0.119375885,0.006656029,-0.3656279,-0.003234844,0.094857074,0.6250473,-0.101251915,0.19243407,0.15665504,-0.18608424,-0.11467583,0.39988586,0.3025832,0.11648429,0.19486195,0.43555912,0.0626465,-0.015721085,0.082546435,0.11411595,0.20779909,0.1100084,0.5198108,0.034215648,-0.060199074,0.56275344,-0.055498164,0.10807456,0.24408391,-0.06457829,-0.015035589,-0.011906054,0.06872847,0.28230745,0.15740415,0.17375624,0.25846508,0.000266578
37,4,0.02832083,0.003933718,-0.32455957,-0.43930364,0.03912674,0.055441868,0.01123813,-0.07162458,0.08395385,0.5459642,-0.065802105,-0.53675,0.11428192,0.07932312,0.23540254,-0.043017905,0.037356626,0.15071021,-0.074857324,0.16050915,-0.01980872,0.1888825,-0.057650026,0.17681663,0.040525105,0.054937325,-0.002624425,-0.08150207,0.7053089,-0.013047528,0.034138847,0.14062048,-0.24233796,0.33931607,0.3821782,0.16287315,0.120576866,0.14040431,0.28734457,0.0976819,0.03774913,0.24228093,-0.044670388,0.20535056,0.06115367,0.7204533,0.017148621,-0.04844539,0.47367463,-0.049918383,0.11652762,0.10996783,-0.049432646,-0.03981715,-0.06045507,0.13762255,0.16669677,0.12797117,0.062115803,0.4647081,0.06103592
38,1,-0.041165978,0.023833182,-0.17341547,0.07950691,0.078077435,0.012162976,-0.04810857,0.046616867,-0.04576153,0.4055352,-0.028117979,0.0705434,0.22265293,-0.08994694,0.012324253,0.015493683,-0.0742205,0.12080289,0.157556,-0.21506286,-0.0947169,-0.10751606,-0.10508938,0.13868953,0.08590388,0.088876754,0.050206844,-0.001303449,0.4276486,0.002076306,0.07321813,0.073394954,-0.27114275,0.285656,0.09198456,0.077302136,0.16885926,0.09105913,0.21498628,0.04024038,-0.019316746,0.04315943,0.088509776,-0.21374494,0.03987448,0.005144017,0.008695459,-0.08864105,0.07556562,-0.100850575,0.025427273,0.09194661,-0.07997394,-0.005778547,-0.10250286,0.21414168,0.19455785,-0.003028257,0.23089069,0.3580492,0.028804936
39,1,-0.23588169,-0.14292574,-0.13292174,-0.6665296,0.10016886,0.0560887,0.012101487,-0.15488738,0.08002609,0.3808725,0.193248,-0.032953348,0.003434924,-0.02259348,0.25364232,-0.07213743,0.018152753,-0.2072671,0.24657808,-0.31129295,-0.07949496,0.059257176,-0.007529295,0.11878477,-0.038295586,-0.056093074,-0.06536548,0.21901911,0.5366241,-0.0966348,0.010693815,0.04224435,-0.13220875,-0.2630492,0.26189896,0.53598607,-0.12116049,0.053320084,0.41125274,0.031311367,-0.037042648,-0.02335254,-0.048003905,0.092027746,-0.08114776,0.06953716,0.09740395,0.06739498,0.10103228,0.005474111,0.046173837,-0.17533745,0.003603782,-0.053230245,0.038757324,-0.21840908,0.14743833,0.11476454,0.2607847,0.10648191,0.004253196
40,4,0.19071448,0.2512784,-0.48806018,-0.58109,0.02194816,0.021306925,0.038918097,-0.09240044,-0.014464529,0.48809734,-0.21757932,-0.48953196,-0.1266674,-0.12342732,0.23010796,0.08631892,0.04023485,0.21625209,-0.20488867,0.35183334,-0.08566914,-0.057599824,-0.16938055,0.09172616,0.15756029,-0.16452998,0.016386196,-0.021569537,0.67373604,-0.055537026,0.12570602,0.13631509,-0.3174262,0.02394773,0.53091705,0.3024037,0.13492575,0.24254659,0.33905232,0.17494202,0.1649263,0.1596849,0.12836133,0.32138684,0.047746688,0.74766636,0.07403602,-0.026363144,0.5952054,-0.011311521,0.22816175,0.22681198,-0.059137978,0.003652455,-0.038899712,0.26519567,0.28849298,0.13519982,0.117252804,0.4394564,0.015172808
41,4,0.07179975,-0.07747991,-0.003303825,-0.12746727,0.16107236,0.10015523,-0.12604493,0.11737521,-0.12071656,0.57871604,-0.11351399,0.23282805,0.24718253,-0.14704588,0.008455686,0.047379423,0.02694555,-0.028857838,0.21675922,-0.10770274,0.012575377,-0.07703593,-0.089727335,-0.08312218,0.051824298,0.19850087,0.010495617,-0.05643675,0.04482335,-0.00625477,0.06914427,0.08931699,-0.10018675,0.25291133,-0.006177469,0.23932219,0.13860723,0.15322702,0.24276157,-0.030055933,-0.006258747,0.038157962,0.06972356,-0.11959687,-0.05512163,0.13654567,-0.13241519,-0.03997878,0.23912847,-0.009102807,0.050203424,-0.035131097,-0.018000705,0.086362146,0.026814617,0.47380614,0.23687081,-0.20906849,0.049028352,0.4921588,-0.018722689
42,4,0.24376981,0.40828726,-0.5688267,-0.53217196,-0.014540116,0.103905395,0.07254746,-0.04247487,-0.08167615,0.4977134,-0.366772,-0.6590844,-0.042873282,-0.09813614,0.040669035,0.038531337,-0.050671805,0.28833294,-0.37338254,0.36393064,-0.05673563,-0.11124698,-0.31405458,0.025982827,0.039279595,-0.30722693,0.080024354,0.003947395,0.7385033,-0.0853101,0.1303881,0.12189234,-0.27521414,0.29870796,0.4769523,0.4099673,0.10434904,0.15402256,0.36271003,0.17846605,0.116400234,0.23625822,0.049788915,0.25410777,0.14773102,0.83558095,0.13472144,-0.056393195,0.5763849,-0.0507387,0.2527211,0.2940802,-0.056263696,0.05638088,-0.13394296,0.26926994,0.22334401,0.19056956,0.14944908,0.4085031,-0.018508745
43,4,0.033326976,-0.0732057,-0.32263938,-0.50312877,0.07074363,-0.009028433,0.020767858,-0.037072018,0.13235971,0.58168304,0.066920154,-0.6152577,0.13960555,0.009314654,0.21817376,-0.040107504,0.043688577,0.18827657,-0.042880587,0.025124816,-0.008821579,0.1548656,-0.079878785,0.17429404,-0.16902038,-0.034927916,-0.03473294,-0.14375424,0.68014467,-0.043986406,0.052502703,0.19622721,-0.31493655,0.1701525,0.33813342,0.035241716,0.0978014,0.056373306,0.36082372,0.06170102,-0.059739012,0.20331079,0.006045104,0.21960254,-0.035789046,0.7524919,0.036871307,-0.014107632,0.70047194,-0.04320825,0.17541103,0.01526017,-0.045687057,0.08794298,-0.07116853,0.16538139,0.17035264,-0.045913856,0.12001111,0.42477116,0.052520033
44,5,0.09968881,0.042642348,-0.113939784,-0.7263803,0.03707406,0.014951214,0.017575694,-0.033702835,0.14504044,0.3492421,0.066432305,-0.002806071,-0.08350564,-0.04150299,0.10316417,0.051292907,0.031128403,-0.23717102,0.12060681,0.007282321,-0.004431762,0.068282574,-0.090329245,0.08302278,0.010362766,-0.065476,0.014825027,0.14919418,0.22000366,-0.08170068,0.05505273,-0.12243187,0.002491662,0.26231343,0.17493126,0.011497987,-0.00425485,0.081162445,0.37830317,0.13552575,0.08396357,-0.07964301,0.055666223,-0.010882815,-0.03270864,0.001153934,0.08698777,0.027826943,0.22953422,-0.028857445,0.19488819,-0.026590787,-0.04151011,0.049397934,-0.001833536,0.24391428,0.08367003,0.43212387,0.009489362,0.26708603,-0.085586995
45,1,-0.16786346,-0.120593145,0.020300617,-0.3378653,0.07723412,0.069282345,0.006151423,0.088452205,0.12073477,0.5150974,0.11659199,0.12890927,0.11821447,-0.059861694,-0.021618424,-0.0749495,-0.12397451,0.1934553,0.31198904,-0.18219247,-0.10656108,0.18312688,0.028283108,-0.032688946,0.018877849,0.021490535,-0.07852573,0.21003306,0.41759697,0.06958842,-0.029722752,0.08650219,-0.16020915,0.1008826,0.12188479,0.496139,0.108911194,0.11709268,0.27228108,0.07881899,-0.06976304,-0.05728866,-0.070934825,0.048104458,-0.017968269,-0.03752247,-0.21798183,-0.058509387,-0.19361141,-0.052477084,0.12858416,0.013646798,0.07946694,-0.03213756,-0.07747268,-0.024228984,0.13417354,-0.21580638,0.31450406,0.42143324,0.12291647
46,1,-0.11947486,-0.038446147,-0.10841145,-0.021787241,0.109073356,0.017066823,0.024202498,0.07932975,-0.003062823,0.5074203,-0.048142374,-0.0632429,0.2640275,-0.05331969,0.1445701,-0.005797481,-0.075709276,0.00442771,0.24548666,-0.17950352,-0.11080295,-0.03910967,0.000567544,0.071402736,0.029078124,0.12542054,-0.01900308,-0.100714356,0.23289329,-0.011177692,-0.009362303,0.15074185,-0.28941345,0.047970932,0.08495795,0.14307985,0.030069342,0.09777303,0.092789136,-0.014289304,-0.031668592,0.009929525,0.035631567,-0.041336205,-0.00274582,-0.2083761,-0.014272946,-0.07798647,0.15736483,-0.05432542,0.065910816,0.012468657,0.012504183,0.05715204,-0.08560235,0.24466464,0.21182603,-0.05733901,0.14055574,0.42306927,0.06795619
47,1,-0.15340409,-0.049599074,-0.09954846,-0.30496433,0.17104003,0.014598317,-0.018131923,0.09259612,0.017352061,0.43581384,0.05063534,0.107337244,0.2701078,-0.10277677,0.14857888,-0.029902123,-0.08683199,0.21805714,0.33483133,-0.32576418,-0.15045814,-0.042576864,-0.103949726,0.04815711,0.07205266,-0.07751988,0.017904546,0.11648643,0.27702025,-0.06260538,0.08086713,-0.003572735,-0.16305853,-0.11148294,0.035229236,0.2521097,0.12810998,0.16903749,0.1979923,0.08104703,-0.010401582,-0.031715225,0.03975336,-0.059085026,0.029973947,0.15607034,0.047310162,-0.051742814,0.2910891,-0.006023442,0.06469155,-0.022494128,0.04563541,0.024637027,-0.061334725,0.059399787,0.2451387,-0.0357673,0.27989808,0.26917908,0.03787497
48,2,-0.12173564,0.09195699,-0.12032004,-0.74291307,0.0426326,0.11192718,0.10639578,-0.19408414,0.12842968,0.34912604,-0.01927306,-0.3101044,0.02941611,0.08062246,0.0843518,-0.035954572,0.11487889,-0.08284455,0.0573747,-0.13507122,-0.008867867,0.07860247,-0.053891286,0.07648833,-0.0879243,-0.07090732,0.027042111,0.21255775,0.43739823,-0.07051432,0.09297492,-0.020401713,-0.13041815,0.08999917,0.19137193,0.46584606,-0.13517345,0.059684057,0.5220168,0.089130476,-0.054722976,0.11737942,-0.0421788,0.0775258,0.046057366,0.041595783,0.004569977,0.00625999,0.14663203,-0.13547505,0.008652222,0.009024475,-0.015347762,0.021451086,0.009663718,0.09459762,0.10848543,0.2733522,0.11248093,0.10671165,-0.054865588
49,2,-0.27342823,-0.22230263,-0.10327983,-0.4118673,0.03459809,-0.03454834,-0.08232362,0.122109175,0.064260714,0.40298796,0.003165409,-0.013191897,0.26471275,-0.12877011,0.18158595,0.10156844,0.01191671,0.005424156,0.31941965,-0.45663717,-0.29293758,-0.05642717,-0.081396334,0.12238705,0.025521852,0.003369833,0.007361617,0.07183063,0.29944733,-0.0473087,-0.004282603,0.10727905,-0.093286015,-0.14383008,0.14413042,0.2415718,-0.033947818,0.16619793,0.33323497,0.045670655,-0.005685598,-0.046744205,0.025514066,0.060694963,-0.13867934,0.029767154,-0.12127407,-0.07780871,0.494403,0.040511817,0.10065165,-0.07505156,-0.09968667,-0.10750679,-0.073485725,-0.11428878,0.14879507,-0.019148368,0.30127212,0.31250706,0.108463414
50,2,-0.05110355,-0.032254484,-0.31184635,-0.41783243,0.1012146,0.009957545,-0.029322868,-0.020290622,0.08291478,0.6265083,-0.06509602,-0.720917,0.034400288,0.05039616,0.2100712,-0.001885565,0.13921548,0.2575864,-0.06878143,0.16154493,-0.046731416,0.13982017,-0.07497219,0.19719353,-0.044701874,-0.050492372,0.004550539,-0.026355337,0.72088116,-0.003603722,0.06406656,0.13062915,-0.4397774,0.25818422,0.39048913,0.15375197,0.11641166,0.08399421,0.338899,0.117510416,0.012236246,0.19193423,0.017627835,0.21241382,-0.08926059,0.7591971,0.03892822,-0.033089317,0.581464,-0.03250776,0.24699336,0.03705569,-0.05819233,0.041835144,-0.050342873,0.21088448,0.20128766,-0.013003605,0.073712185,0.52522725,0.040662013
51,0,0.0953445,-0.08442884,0.14016967,-0.7454122,-0.035126507,0.03190308,-0.02618759,0.11050734,0.11457319,0.2914896,0.03971403,0.18026496,-0.042276014,-0.036022175,0.25765675,0.0478632,0.011814102,-0.33556855,-0.05664018,0.020693697,-0.13499983,0.089023344,-0.06316095,-0.041426823,0.063176244,0.096537925,-0.04210479,0.051610447,0.14156403,-0.022132982,0.09576701,-0.11292341,-0.09540243,0.38318902,0.17098169,0.26927182,0.08864899,0.18023515,0.2803415,0.143041,0.109147705,-0.025535798,0.039655697,0.18736109,-0.003811625,-0.36276305,0.109339476,-0.02251337,-0.026316416,-0.07928474,0.29016247,-0.11995563,-0.0457233,0.027767787,-0.005370566,0.33846205,-0.080107264,0.17691103,-0.079155624,0.3483171,0.013473063
52,4,-0.04114291,-0.1161938,-0.34902552,-0.51132214,0.077399,0.09375382,0.002980568,-0.013227199,0.084861785,0.6263646,-0.13565373,-0.7623875,0.022826456,0.066668786,0.14466201,-0.032070506,0.05320748,0.19036719,-0.12622167,0.26312348,0.04158575,0.17917997,-0.11231528,0.1722814,-0.09066417,0.014129577,0.014384463,-0.09850783,0.7506254,-0.02614517,0.040909596,0.15522137,-0.47937003,0.36188275,0.40954456,0.19291608,0.0958961,0.049693905,0.2927815,0.089028694,7.82E-05,0.21657322,0.005071775,0.19897571,-0.032045368,0.7750584,0.07211435,-0.056701746,0.52792287,-0.03914184,0.19171558,-0.013552292,-0.06406174,0.043681417,-0.08012743,0.41654146,0.14505953,0.068913795,-0.036624297,0.6099206,0.010683538
53,6,-0.019923368,0.07752785,-0.14472747,-0.527195,0.005708898,0.049222935,-0.016952196,0.008772912,0.049703445,0.4400088,-0.02664637,-0.25286788,0.06470391,-0.004879864,0.10712174,-0.05332584,-0.002923106,0.04536316,0.25241253,-0.2772342,-0.11478102,-0.035163417,-0.14730966,-0.020611014,0.07649103,0.07439493,0.09270333,0.21618752,0.33170617,0.003364878,0.12706614,-0.039720025,-0.07300245,-0.03459732,0.22948332,0.27533978,0.016312752,0.11464378,0.35265076,0.15359996,-0.067447,0.019508751,0.008195455,0.00910468,-0.23795821,0.02268105,0.13108528,-0.03958211,0.20357504,-0.08185711,0.095344156,0.07232561,0.06444826,0.07947956,-0.115674146,0.12290632,0.22922614,0.22007349,0.21187669,0.22955276,-0.031078937
54,7,0.041790787,0.0974949,-0.23784831,-0.7478016,0.006056396,-0.04534414,0.025906462,-0.12828033,0.05340421,0.266988,0.01632007,-0.19859587,0.046136435,0.046829417,0.000772335,0.015783558,0.03598944,-0.10040582,-0.012423743,-0.09870052,-0.0769257,0.08764256,-0.14444143,0.002547552,-0.08067752,-0.15720148,-0.00652871,0.13753651,0.46009672,-0.04064214,0.049195085,0.08444905,-0.05635304,0.23725049,0.29287347,0.16453461,0.059666175,0.19603038,0.43064097,-0.028619591,0.028474918,-0.060327876,0.04984164,-0.010468915,-0.017882802,0.2513834,-0.01611065,-0.029115474,-0.061503075,-0.04853545,0.20278166,-0.10747354,-0.040195897,0.067652225,-0.012121051,-0.037768222,0.19208497,0.2115671,0.18636553,0.18533021,-0.06156731
55,1,-0.13943183,0.03067598,-0.2616345,-0.6927924,-0.05700778,0.07664638,0.106755875,-0.069376804,0.13282192,0.36307,-0.022917202,-0.36141524,0.03626166,0.07304977,0.15146224,0.042633723,-0.003455621,-0.15699582,0.14959621,-0.34349647,-0.119865,0.1115813,-0.14035802,-0.018290002,-0.09838041,-0.022838347,0.027869936,0.15096559,0.52255577,-0.03986506,0.13420859,0.06332312,-0.11697638,-0.15327103,0.25677806,0.47486457,-0.15410228,0.007830705,0.41236594,0.09806173,0.010036132,0.08915932,0.011982533,0.09548889,-0.003011769,0.16633512,0.1856365,0.025802912,0.33818057,-0.119982,-0.07400988,-0.11970748,0.004965534,-0.016822094,-0.030636122,-0.13245498,0.040840313,0.23625092,0.10348788,0.1952957,0.016994407
56,2,-0.17841618,-0.12489015,-0.12528253,-0.67581254,-0.06781253,0.07462542,0.13200112,-0.106534615,0.0746618,0.34010723,0.1071445,-0.13838533,0.053632155,0.032684054,0.20660923,0.020195005,0.028966412,-0.15894088,0.21065351,-0.32482687,-0.13009262,0.12108131,-0.017335752,0.07723432,-0.012968086,-0.08151027,-0.065709986,0.24403149,0.5245678,-0.080435805,0.022111135,0.063450694,-0.117888294,-0.2375373,0.32356086,0.39454016,-0.18646394,0.10737474,0.41648558,0.121125296,-0.009978906,-0.0122457,0.016365895,-0.008077173,-0.14812054,-0.003066139,0.1454594,0.000835492,0.16856058,-0.015058049,0.059830762,-0.15128246,-0.04772714,0.005923775,-0.052197814,-0.19352423,0.15466762,0.17484133,0.27448148,0.104357615,-0.030419707
57,1,-0.1191887,0.15988368,-0.29392678,-0.73013675,-0.053497866,0.10390127,0.061047718,-0.13785306,0.069852985,0.40267938,-0.14971133,-0.512794,0.001795945,0.054396335,0.113129705,0.04104172,0.056040652,-0.34516704,0.14954291,-0.3376462,-0.03165838,0.10632906,-0.07531102,-0.014165723,-0.16347815,0.007211646,0.067351684,0.09821063,0.49427012,-0.12792207,0.08160585,-0.024979208,-0.09053595,0.090529375,0.1971873,0.5200151,-0.15994671,0.064858705,0.49201757,0.071217746,0.024292018,0.043744244,-0.056574374,-0.06420995,-0.004935842,0.21682413,0.07021641,0.095739685,0.20234232,-0.11355639,-0.10475371,0.027787952,0.039248865,0.006560875,0.018595425,0.018378284,-0.08940041,0.33637723,0.26764688,0.07277909,0.028377376
58,7,-0.0531794,-0.050539322,-0.12698978,-0.49986583,0.040072393,0.015159266,-0.08218455,0.012900041,0.14182195,0.3602153,-0.052315716,-0.25510028,-0.03762284,0.008175037,0.26240727,-0.05006053,-0.070146166,0.12911753,0.10382277,-0.039772253,-0.001916756,0.029189479,-0.091826655,-0.052599035,0.001003775,-0.017048223,0.031691846,0.12184235,0.007905063,0.062055103,0.11847323,-0.06229101,-0.10995253,0.37359336,0.26842082,0.28945214,-0.035043098,0.046492953,0.35183913,0.10733256,-0.020458225,-0.025175724,0.02346123,0.17387237,-0.039392363,0.17916591,-0.003004501,-0.05966966,0.34034598,-0.07998013,0.117176294,0.022141702,-0.032113872,-0.001632458,-0.012768049,0.35243747,0.07951377,0.23495185,0.05654313,0.16582298,-0.000698332
59,1,-0.040655613,0.003619942,-0.018419076,-0.7431609,0.021866484,0.058510255,0.051978953,0.024858452,0.10044853,0.25290275,0.023162713,0.15378146,-0.08390935,0.029261218,0.2812794,0.028849583,0.025144849,-0.271705,0.018987782,0.15480994,-0.08641916,0.09432127,-0.034976203,0.033935722,0.094428666,-0.06533445,0.00370774,0.07574664,0.3897203,-0.005455395,0.095670685,-0.02988696,-0.24236324,0.27419326,0.22584644,0.053481568,-0.03099169,0.12010662,0.45349264,0.06350373,0.05999908,-0.043638438,0.15719204,0.20131013,-0.03719373,-0.1269412,0.09752927,-0.008004069,0.13074617,-0.044435423,0.11576442,-0.08623026,-0.033166435,0.052662343,-0.0438229,0.31306872,0.1166538,0.22651571,0.1946695,0.15876117,-0.046097316
60,4,0.058277853,-0.07237624,-0.38335365,-0.43529963,0.10455832,0.0752198,0.0010311,-0.06988082,0.046328407,0.6114878,-0.14928323,-0.7314426,0.13477299,-0.005235911,0.20346867,0.015963698,0.032892145,0.21277902,-0.21013977,0.22324885,0.065405,0.16321526,-0.11211047,0.20456769,-0.07723883,0.036242515,0.06722435,-0.13726419,0.7671843,-0.032552868,0.059012905,0.26013866,-0.41290897,0.15608494,0.4066606,0.25873658,0.11269053,0.044035133,0.31693804,0.057170145,0.015623558,0.16240233,-0.057773035,0.26916507,-0.077648744,0.8364665,0.07503424,-0.002672257,0.7029419,-0.020803275,0.24585755,0.11799328,-0.045813616,0.039294664,-0.060424127,0.36802214,0.19674255,0.1041485,0.0668557,0.5686555,0.0501216
61,2,-0.083520316,-0.07401842,-0.14065398,-0.22063687,0.10816997,0.026796699,-0.112935714,0.040089123,-0.024478832,0.51303244,-0.07986019,-0.004876183,0.22212002,-0.013470954,0.28720585,-0.04692599,0.002919932,0.20036551,0.36014652,-0.26350385,-0.07502051,-0.02474476,-0.046307348,0.10720147,0.03207145,0.051510632,-0.03418855,-0.035115667,0.13156621,-0.002076898,0.06592074,0.03290554,-0.09612771,0.012563163,0.051795043,0.2896986,0.122272246,0.042482104,-0.012114883,0.004796445,-0.003247832,0.10763286,0.037817266,0.008251334,-0.001358013,-0.39058107,0.056311287,-0.01390525,0.18959771,-0.073539354,-0.16556421,-0.09493805,0.004110184,0.031763885,-0.047882173,0.3560806,0.10515423,0.083103545,0.058095608,0.37828624,0.11431207
62,1,-0.03598106,0.09399851,-0.2549532,-0.7319628,-0.07308655,0.090665326,0.06532324,-0.040753905,0.08976416,0.35132796,-0.08031799,-0.3432631,-0.03865318,0.13113062,-0.03864166,-0.032103278,0.006161468,-0.1795876,0.086833745,-0.2518144,-0.09991007,0.047736503,-0.10458211,0.039067507,-0.04861318,0.00534146,0.049355287,0.10846179,0.50073063,-0.0678742,0.11735555,0.074446686,-0.12632905,0.12094051,0.29623607,0.4829281,-0.13205987,-0.006593772,0.49199763,0.16617909,0.002517108,0.09831387,0.057747018,0.008550833,-0.009905702,0.15418792,0.20283258,0.055591695,-0.043327063,-0.10818109,0.057975437,0.004919474,0.020739181,0.049008355,-0.049162254,-0.13751097,0.03713531,0.23542215,0.17877422,0.22850114,0.05053071
